gene,correlation,p_value
ENSG00000253926.1,0.0801594345769803,0.15189259405217842
ENSG00000215447.7,0.08015894774069553,0.15189508949434455
ENSG00000255104.7,0.08015525401895571,0.15191402391240263
ENSG00000197213.9,0.08014279789451575,0.15197788854330394
ENSG00000242768.2,0.08013941951561983,0.1519952135632807
ENSG00000279791.1,0.08013895675118088,0.15199758683078934
ENSG00000242352.2,0.08013290895527708,0.1520286052733708
ENSG00000232471.3,0.0801316219295092,0.15203520689797334
ENSG00000219395.2,0.08012713229683549,0.15205823756210668
ENSG00000274659.1,0.08012650542540907,0.15206145346206337
ENSG00000150455.13,0.08012191454746903,0.15208500659947125
ENSG00000102081.13,0.08011584848737309,0.15211613228198914
ENSG00000237574.1,0.08011517805086486,0.15211957266838286
ENSG00000177674.15,0.08011382224808761,0.15212653023433023
ENSG00000280551.1,0.08011360977964745,0.15212762057935547
ENSG00000226141.1,0.08010997162151645,0.15214629178921246
ENSG00000112701.17,0.08010514254048275,0.15217107755691997
ENSG00000115307.16,0.080104439774964,0.15217468483005342
ENSG00000266876.1,0.08010413300397878,0.15217625949611097
ENSG00000133983.14,0.08010002191745773,0.15219736303647233
ENSG00000258308.5,0.08008746490499186,0.15226183598365933
ENSG00000196839.12,0.0800856276718578,0.1522712708409305
ENSG00000264570.1,0.08008406468931449,0.15227929767080825
ENSG00000272808.2,0.08007291861873582,0.15233654855930076
ENSG00000205090.8,0.08006826775337403,0.15236044217329558
ENSG00000186522.14,0.08006369019476685,0.15238396194925566
ENSG00000279569.1,0.08006258395327004,0.152389646298328
ENSG00000257958.1,0.08005674659244366,0.15241964385257448
ENSG00000086967.9,0.08005264377644151,0.15244073044871403
ENSG00000230804.2,0.08005214735313367,0.15244328198712864
ENSG00000133808.4,0.08004478102116128,0.15248114758690387
ENSG00000259614.2,0.08003969828903747,0.15250727881441453
ENSG00000214185.3,0.08003628833971627,0.1525248118698954
ENSG00000113083.12,0.08003479388139434,0.15253249645960096
ENSG00000140025.15,0.08003151546175104,0.15254935530719463
ENSG00000203818.7,0.08002281035371002,0.15259412704474729
ENSG00000109917.10,0.08001762129762344,0.15262081990896859
ENSG00000122786.19,0.08001478964450624,0.15263538762027698
ENSG00000187546.13,0.07999942464606472,0.15271445269114406
ENSG00000188846.13,0.07999873735269852,0.15271799008376194
ENSG00000233839.1,0.07999341059744415,0.15274540817308702
ENSG00000213931.5,0.07997993012968349,0.1528148120341019
ENSG00000271890.1,0.07997584726232324,0.1528358372885077
ENSG00000066405.12,0.07997405083794243,0.15284508890249238
ENSG00000249768.2,0.07996643835261605,0.15288429802846074
ENSG00000231083.1,0.07996494641614599,0.15289198333973023
ENSG00000263740.2,0.07995979376451792,0.15291852809478684
ENSG00000257023.1,0.07995606625215024,0.1529377331794698
ENSG00000276814.1,0.07993898078618901,0.15302578518370158
ENSG00000228124.1,0.07993510435121295,0.15304576819863072
ENSG00000254851.1,0.07992761310286589,0.1530843911676199
ENSG00000254980.1,0.07992053155153234,0.15312090862755334
ENSG00000227615.1,0.07989929125686354,0.1532304780815556
ENSG00000178130.9,0.07988789198278382,0.15328930645328492
ENSG00000277050.1,0.07987914290391357,0.1533344695252435
ENSG00000065526.10,0.07985789981066721,0.15344416908032354
ENSG00000239877.2,0.07985638308940277,0.15345200371601844
ENSG00000196503.2,0.07985290332510117,0.15346997961013972
ENSG00000173988.12,0.07984776778269057,0.1534965118950859
ENSG00000226813.2,0.07984716669744168,0.15349961757101677
ENSG00000218682.1,0.07984313597592675,0.15352044465559023
ENSG00000279914.1,0.07983897102385575,0.15354196756749186
ENSG00000272668.1,0.07982522615146784,0.15361301212108766
ENSG00000225349.2,0.07982070174007334,0.1536364033585245
ENSG00000105325.13,0.07981931879274357,0.15364355374336208
ENSG00000236762.1,0.07981217746459371,0.15368048124292621
ENSG00000203395.2,0.07980690902275472,0.15370772843276803
ENSG00000253543.1,0.07980523637106436,0.1537163797735092
ENSG00000232855.6,0.07979387161484032,0.15377517067316254
ENSG00000270547.5,0.07979047970014487,0.15379272064715702
ENSG00000226758.1,0.07979008383378916,0.1537947689826306
ENSG00000143315.6,0.07978197354188997,0.15383673869534867
ENSG00000117122.13,0.07978093981597488,0.15384208871596047
ENSG00000281849.2,0.07977341858285206,0.15388101889341474
ENSG00000171956.6,0.07977182296678531,0.1538892788186879
ENSG00000213445.8,0.07975625257542444,0.15396989869142236
ENSG00000057019.15,0.0797524806135568,0.15398943384125846
ENSG00000228817.4,0.07972924205031211,0.1541098287030718
ENSG00000123201.14,0.07972820512727138,0.15411520247575514
ENSG00000248664.1,0.07972796736764122,0.1541164346664471
ENSG00000267760.1,0.07972597260711983,0.15412677281818368
ENSG00000204379.10,0.07970937481560794,0.15421281375454254
ENSG00000196505.10,0.07970726190772047,0.15422376941867758
ENSG00000251498.1,0.07970474783061621,0.15423680595705622
ENSG00000248406.1,0.07969840055656749,0.15426972292866092
ENSG00000219410.5,0.07969609904000474,0.15428165990902556
ENSG00000254610.2,0.07969503692199788,0.15428716889564298
ENSG00000060140.8,0.07966354822118502,0.1544505618732319
ENSG00000204904.7,0.07966298662381065,0.15445347715543545
ENSG00000136240.9,0.07965981802626496,0.15446992629554923
ENSG00000184210.5,0.07965892985367698,0.15447453730349833
ENSG00000251538.5,0.07965739077115595,0.15448252780074537
ENSG00000177340.5,0.07965176740921583,0.1545117254213777
ENSG00000248625.1,0.07963386746732369,0.1546046932828512
ENSG00000235674.2,0.07963227067197425,0.15461298869635007
ENSG00000182993.3,0.07963059528047761,0.15462169278164056
ENSG00000174808.11,0.0796117299391627,0.15471972860596478
ENSG00000249413.2,0.07958701938737586,0.1548482107877726
ENSG00000084463.7,0.07958513990742881,0.1548579864179456
ENSG00000261754.2,0.07958315720813723,0.15486829942254152
ENSG00000228156.1,0.07957807571629193,0.15489473315791488
ENSG00000243797.6,0.07957767114015997,0.15489683789477313
ENSG00000111843.13,0.0795679520712956,0.15494740615535207
ENSG00000213014.3,0.0795652819272057,0.15496130108475042
ENSG00000235554.1,0.07956472167779383,0.15496421663721607
ENSG00000254404.1,0.07956058956792827,0.15498572152472287
ENSG00000111728.10,0.0795539653797721,0.15502020073084577
ENSG00000227706.3,0.07955276964454465,0.1550264252057242
ENSG00000178279.3,0.07953834411923005,0.15510153307071334
ENSG00000218426.5,0.07952961229386753,0.1551470095063274
ENSG00000269881.1,0.0795260663790252,0.15516547994971833
ENSG00000230820.2,0.07952516126206602,0.1551701949122183
ENSG00000250625.1,0.0795037846723191,0.1552815819636937
ENSG00000196578.4,0.07950378467231908,0.1552815819636937
ENSG00000226298.1,0.07950196882119874,0.155291046607224
ENSG00000280953.2,0.07949896218528263,0.15530671885984962
ENSG00000152760.9,0.07949851843093937,0.15530903205461777
ENSG00000237897.2,0.07949767830385396,0.15531341152548406
ENSG00000231519.1,0.07949633068176565,0.15532043669525267
ENSG00000259471.1,0.0794958838143208,0.15532276627349897
ENSG00000230079.1,0.07949248061078695,0.15534050848331948
ENSG00000213088.9,0.0794923692587309,0.15534108903031488
ENSG00000173662.19,0.07947896363858771,0.15541099278162548
ENSG00000062822.12,0.07947299265275562,0.15544213620133107
ENSG00000224000.1,0.07945869593875263,0.15551672404744346
ENSG00000240964.3,0.07945156119580113,0.15555395705647762
ENSG00000254756.1,0.07945040681055465,0.1555599819058699
ENSG00000226094.1,0.07943712060294668,0.15562933661221107
ENSG00000226026.5,0.07943585266779611,0.15563595652145942
ENSG00000144158.4,0.07942756092516869,0.15567925308332423
ENSG00000227545.1,0.07942686726520243,0.15568287554390184
ENSG00000259844.2,0.07941615068243955,0.15573884822870382
ENSG00000259254.1,0.07941317618449355,0.1557543867186381
ENSG00000139718.10,0.07940568040631324,0.15579354913330806
ENSG00000224844.1,0.07940303890030914,0.15580735170779741
ENSG00000145888.10,0.07939176183242591,0.1558662877881614
ENSG00000053108.16,0.07939039105126373,0.15587345289617965
ENSG00000167395.10,0.07938933406459112,0.15587897796227249
ENSG00000228663.1,0.07937533115397424,0.15595218774233374
ENSG00000111344.11,0.07937234250339495,0.15596781631649217
ENSG00000135540.11,0.07937153569371846,0.15597203557546488
ENSG00000147799.11,0.07937050071479873,0.1559774481852115
ENSG00000141696.12,0.0793635254617703,0.1560139302338695
ENSG00000136378.14,0.0793612862817641,0.15602564298506472
ENSG00000184530.8,0.07935365094138896,0.1560655870811009
ENSG00000219201.4,0.07935126108548474,0.1560780911402663
ENSG00000149639.14,0.07934718047405545,0.1560994432165477
ENSG00000268994.2,0.07934214175091656,0.15612581172055562
ENSG00000130589.16,0.07933623047173821,0.156156750747373
ENSG00000272755.1,0.07932546180171936,0.15621312475570584
ENSG00000189058.8,0.07931334218313633,0.15627658935893368
ENSG00000280407.2,0.07931291456156037,0.1562788289625736
ENSG00000140538.16,0.07930482556946086,0.15632119840577832
ENSG00000179978.11,0.07930251820953917,0.1563332857476024
ENSG00000107954.10,0.07929870401836947,0.15635326832682753
ENSG00000265590.9,0.0792870428372033,0.15641437331105382
ENSG00000260989.1,0.07928242690786334,0.15643856591668917
ENSG00000237469.2,0.07928110176652607,0.15644551165352272
ENSG00000158769.17,0.07927694836014304,0.1564672832680219
ENSG00000223390.1,0.07927177530153799,0.15649440296454964
ENSG00000252798.1,0.07927066500731944,0.1565002241308834
ENSG00000155903.11,0.07926273191644702,0.15654182132315195
ENSG00000248360.7,0.07925995190864772,0.15655640027913614
ENSG00000133619.17,0.07925908971049302,0.15656092203902217
ENSG00000237982.1,0.07925555924855161,0.15657943841791255
ENSG00000181741.7,0.07925218459377262,0.15659713917272908
ENSG00000077463.14,0.07925088584767369,0.15660395176420888
ENSG00000271601.3,0.07924959374636538,0.1566107297223172
ENSG00000232949.1,0.07924780840828144,0.15662009541013308
ENSG00000269067.1,0.07923930385958003,0.15666471514309419
ENSG00000227640.2,0.07922942586763733,0.15671655278801702
ENSG00000234792.1,0.0792246777316333,0.15674147462311872
ENSG00000258632.2,0.07922174205026877,0.156756884811659
ENSG00000243415.2,0.07920826139765702,0.1568276630974185
ENSG00000276141.4,0.07920485029166903,0.15684557645600652
ENSG00000030419.16,0.07920350149207196,0.15685266007753093
ENSG00000224427.1,0.07919997932963521,0.15687115889753447
ENSG00000230570.1,0.07919041567095575,0.1569213966849708
ENSG00000166363.5,0.07918601988882248,0.15694449174903002
ENSG00000270946.5,0.07918272410855745,0.1569618091794214
ENSG00000268794.1,0.07918166098535219,0.1569673955881568
ENSG00000281347.2,0.07917785986357224,0.15698737062430299
ENSG00000254893.5,0.07917489649347709,0.15700294457462127
ENSG00000178093.13,0.07917336510586034,0.15701099321778392
ENSG00000122145.14,0.079169395470891,0.157031858212755
ENSG00000213344.2,0.07916805550685377,0.15703890173632973
ENSG00000235501.5,0.07916772101236566,0.157040660044437
ENSG00000181359.5,0.07916593098300762,0.15705006978862815
ENSG00000026036.20,0.07916496019633075,0.15705517315339165
ENSG00000240489.1,0.07916239063292262,0.15706868179116443
ENSG00000141577.13,0.07916231553603806,0.15706907660161448
ENSG00000159445.12,0.07915857422819927,0.15708874690647295
ENSG00000009307.15,0.07915241089529444,0.15712115530591106
ENSG00000068001.13,0.07915062974696588,0.15713052198418187
ENSG00000248738.6,0.07915002726611367,0.15713369039752487
ENSG00000247081.7,0.0791443129160425,0.15716374424373936
ENSG00000176198.2,0.07914398236155464,0.15716548288273224
ENSG00000258376.2,0.07913827702504624,0.15719549389970147
ENSG00000196911.9,0.07913741828160825,0.15720001140699924
ENSG00000253137.1,0.07913442659979754,0.1572157502187028
ENSG00000197308.8,0.07912839040247044,0.15724750941138887
ENSG00000241846.1,0.07912271945165646,0.1572773512841992
ENSG00000126254.11,0.0791206750781753,0.1572881103043171
ENSG00000131966.13,0.07911276925643475,0.1573297218675324
ENSG00000228852.6,0.07910275962354807,0.15738241855798335
ENSG00000233452.6,0.0791019469870462,0.15738669734646066
ENSG00000267033.1,0.07909899859641348,0.15740222229331463
ENSG00000261103.1,0.07909727107839888,0.15741131919087697
ENSG00000233106.1,0.07909525862971739,0.15742191699833588
ENSG00000257027.1,0.07909340334415652,0.15743168764179893
ENSG00000196569.11,0.07909297662907715,0.15743393495133365
ENSG00000241151.1,0.07908454506951351,0.15747834501001892
ENSG00000241112.1,0.07908310177624311,0.15748594795972598
ENSG00000256250.1,0.07908241809068514,0.1574895495606469
ENSG00000165272.14,0.07908224349385176,0.15749046933277824
ENSG00000232987.1,0.07908206009146335,0.1574914354967354
ENSG00000237557.1,0.07907643904529513,0.15752104934137384
ENSG00000232337.1,0.07907474594282866,0.15752997008272143
ENSG00000259377.1,0.07906867107278395,0.15756198093556503
ENSG00000136631.12,0.07905883932310817,0.15761379864187822
ENSG00000225039.1,0.07905859475220939,0.15761508780340042
ENSG00000101216.10,0.07905821982697422,0.1576170640931565
ENSG00000164100.8,0.07904399431950843,0.15769206278157563
ENSG00000255291.1,0.07904183939977993,0.15770342613952032
ENSG00000171044.10,0.07903961001146276,0.15771518283624855
ENSG00000168137.15,0.07903734376643776,0.15772713457445242
ENSG00000253701.2,0.07903397151434136,0.15774492044433208
ENSG00000221878.10,0.0790315959282401,0.15775745062462443
ENSG00000227744.4,0.07902694648211678,0.1577819765962454
ENSG00000256721.1,0.07902389813654533,0.15779805827338406
ENSG00000225933.1,0.0790155184757703,0.15784227189930392
ENSG00000182318.5,0.07898535695111249,0.15800149054360457
ENSG00000171720.9,0.07897918442258868,0.1580340894127877
ENSG00000235084.3,0.07897592433081681,0.1580513089255558
ENSG00000279057.1,0.07897193586696025,0.15807237755801432
ENSG00000168710.17,0.0789674014093135,0.1580963329155961
ENSG00000231878.1,0.07895519854291892,0.1581608137597203
ENSG00000250636.1,0.07894744623269291,0.15820178783282657
ENSG00000259188.5,0.07894136306460248,0.15823394542112462
ENSG00000124225.15,0.07893894583077164,0.1582467250663806
ENSG00000230407.1,0.07892982680814781,0.15829494332322344
ENSG00000169955.7,0.07892607571579612,0.15831478102395696
ENSG00000268601.1,0.0789238565085792,0.15832651821229607
ENSG00000122218.14,0.0789214157371513,0.15833942799116707
ENSG00000105821.14,0.07889903223595118,0.158457856268472
ENSG00000238077.1,0.07889765117119574,0.15846516549322437
ENSG00000257489.6,0.07889654849644603,0.15847100153345897
ENSG00000154898.15,0.07889322327888221,0.15848860163248593
ENSG00000170485.16,0.07888461941642316,0.15853414799438328
ENSG00000081853.14,0.07888418402317379,0.1585364531025896
ENSG00000162664.16,0.07886028995608506,0.15866299450252977
ENSG00000114315.3,0.07885974693984861,0.15866587116470263
ENSG00000235546.2,0.07885917894516437,0.15866888019379896
ENSG00000203757.1,0.07885560203604955,0.15868783034422973
ENSG00000234925.2,0.07885530152200447,0.15868942251889903
ENSG00000197956.9,0.07885463304907071,0.15869296424567908
ENSG00000229609.1,0.07884559797399772,0.15874084004005115
ENSG00000214132.4,0.07883867177675526,0.1587775485074625
ENSG00000118257.16,0.07883571982235921,0.15879319564807765
ENSG00000106268.15,0.07883508348621163,0.15879656876604706
ENSG00000249351.2,0.07883315702177827,0.15880678098049064
ENSG00000183454.13,0.07883234912097478,0.15881106382099516
ENSG00000236554.1,0.07883006733985223,0.1588231604598516
ENSG00000080166.15,0.07882247512630837,0.15886341483233857
ENSG00000135378.3,0.07882138834342,0.15886917764926914
ENSG00000197984.3,0.07881998613541884,0.15887661328424418
ENSG00000227604.3,0.07881674317598067,0.15889381106854947
ENSG00000225557.1,0.07881293095754414,0.15891402949138186
ENSG00000273350.1,0.0788069116884447,0.15894595713941828
ENSG00000273999.1,0.07879992170297002,0.15898303976307188
ENSG00000234420.7,0.07877916142674646,0.1590932136744976
ENSG00000257061.1,0.07877606555876393,0.1591096482410205
ENSG00000241684.5,0.0787689150560039,0.15914761192136787
ENSG00000263326.1,0.07876812927511166,0.15915178423064813
ENSG00000110958.15,0.0787653682494201,0.15916644527234225
ENSG00000267383.6,0.07876292132898143,0.1591794392657664
ENSG00000237521.2,0.0787559763950222,0.1592163236172187
ENSG00000113296.14,0.07875463709214536,0.15922343735781508
ENSG00000268957.1,0.07874502359615819,0.15927450670639037
ENSG00000102755.10,0.07874088179502603,0.15929651281426332
ENSG00000138604.9,0.07873573761179072,0.15932384793965274
ENSG00000257285.5,0.07873336681134036,0.1593364470716525
ENSG00000182347.10,0.07873323806938662,0.15933713126579488
